assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,i_d,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,0,92,100,100,1,197937,0,0,-4,4,159.3,0,3,0.5,0.0,0,Oliver,['form'],16,1,58.4,424,False,95.0,1023,,2021-01-04T11:00:18.215618Z,41,0,0,0,197937.jpg,2.0,0,0,Burke,1.6,False,,a,15,49,339.0,38,426216,6016,387238,3208,0.2,9.3,Burke,2
0,0,0,0,0,0,49083,0,0,0,0,0.0,0,3,0.0,0.0,0,Luke,['form'],0,0,0.0,477,False,0.0,0,Joined Nottingham Forest on loan until the end of the season on 28/8. - Expected back 01 Jul,2020-08-29T10:00:06.979778Z,50,0,0,0,49083.jpg,0.0,0,0,Freeman,0.0,False,,u,15,49,0.0,0,682,0,873,0,0.0,0.0,Freeman,0
0,5,481,,,2,225321,0,0,-4,4,10.0,0,1,3.8,0.0,0,Aaron,['form'],50,0,74.3,483,False,728.6,2610,,,46,0,0,0,225321.jpg,2.7,0,105,Ramsdale,1.7,False,,a,15,49,4.0,79,108984,984,477219,762,0.9,17.2,Ramsdale,1
0,4,310,100,100,2,199598,0,0,-2,2,184.0,1,2,1.2,0.0,0,Ethan,['form'],36,0,65.1,509,False,414.4,1870,,2021-02-05T14:30:31.642327Z,43,1,0,0,199598.jpg,1.9,0,0,Ampadu,0.4,False,,a,15,49,51.0,41,52607,529,84339,365,0.4,9.5,Ampadu,2
0,0,114,100,100,1,226182,0,0,-2,2,66.2,1,2,-0.5,0.0,0,Jayden,['form'],16,2,46.0,510,False,171.8,803,,2021-02-26T16:30:30.026183Z,43,0,0,0,226182.jpg,2.5,0,0,Bogle,0.1,False,,a,15,49,221.0,28,12292,82,15740,76,0.0,6.5,Bogle,2
0,0,49,100,100,0,155197,0,0,-2,2,39.8,0,2,-0.5,0.0,0,Max,['form'],10,0,18.4,511,False,99.2,549,,2020-10-18T13:30:20.599498Z,43,0,0,0,155197.jpg,1.1,0,0,Lowe,0.0,False,,a,15,49,45.0,9,2674,10,6144,15,0.0,2.1,Lowe,1
0,0,44,100,100,0,7645,0,0,-1,1,1.6,0,2,-1.2,0.0,0,Phil,['form'],10,0,6.2,529,False,57.8,427,,2021-03-03T20:30:28.910868Z,39,0,0,0,7645.jpg,0.6,1,0,Jagielka,0.5,False,,a,15,49,2.0,5,75727,487,59452,339,-0.2,1.3,Jagielka,1
0,0,0,0,0,0,194126,0,0,0,0,0.0,0,1,0.0,0.0,0,Michael,['form'],0,0,0.0,580,False,0.0,0,Joined Emmen on loan until the end of the season on 1/2,2021-02-01T19:00:20.408873Z,40,0,0,0,194126.jpg,0.0,0,0,Verrips,0.2,False,,u,15,49,0.0,0,39634,0,26807,219,0.0,0.0,Verrips,0
0,0,107,100,100,1,109638,0,0,-1,1,45.1,0,2,1.5,0.0,0,Kean,['form'],15,1,25.7,603,False,162.2,744,,2020-12-14T01:00:20.865462Z,39,1,0,0,109638.jpg,1.9,0,0,Bryan,0.4,False,,a,15,49,49.0,19,70873,842,43423,648,0.5,4.9,Bryan,1
0,0,3,,,0,487836,0,0,-1,1,0.1,0,4,-0.5,0.0,0,Antwoine,['form'],0,0,1.8,618,False,0.0,10,,,44,0,0,0,487836.jpg,1.0,0,0,Hackford,0.1,False,,a,15,49,18.0,1,24006,671,15198,558,0.0,0.2,Hackford,0
0,0,0,,,0,478449,0,0,0,0,0.0,0,2,-0.5,0.0,0,Kyron,['form'],0,0,0.0,646,False,0.0,0,,,40,0,0,0,478449.jpg,0.0,0,0,Gordon,0.0,False,,a,15,49,0.0,0,1217,153,810,35,0.0,0.0,Gordon,0
0,0,5,,,0,440993,0,0,0,0,0.3,0,3,-0.2,0.0,0,Iliman,['form'],1,0,0.3,656,False,2.2,11,,,45,0,0,0,440993.jpg,1.0,0,0,Ndiaye,0.0,False,,a,15,49,0.0,1,306,8,251,7,0.1,0.2,Ndiaye,0
0,0,0,,,0,481371,0,0,0,0,0.0,0,3,-0.5,0.0,0,Zak,['form'],0,0,0.0,657,False,0.0,0,,,45,0,0,0,481371.jpg,0.0,0,0,Brunt,0.0,False,,a,15,49,0.0,0,528,21,400,7,0.0,0.0,Brunt,0
0,0,0,,,0,531076,0,0,-1,1,0.0,0,3,-0.5,0.0,0,Frankie,['form'],0,0,0.0,670,False,0.0,0,,,44,0,0,0,531076.jpg,0.0,0,0,Maguire,0.0,False,,a,15,49,0.0,0,676,138,430,24,0.0,0.0,Maguire,0
3,2,124,50,50,5,20467,0,0,-2,2,182.5,0,3,0.0,0.0,0,Theo,['form'],20,2,63.3,148,False,189.8,1246,Muscle injury - 50% chance of playing,2021-01-31T00:00:24.882062Z,58,0,0,0,20467.jpg,3.6,0,0,Walcott,0.3,False,,d,16,20,265.0,57,162437,15,171526,191,0.0,9.8,Walcott,0
0,2,136,100,100,2,157882,0,0,-5,5,52.7,0,3,1.2,0.0,0,Takumi,['form'],13,3,40.5,258,False,139.2,698,,2021-02-26T16:00:20.637705Z,60,0,0,0,157882.jpg,2.7,0,0,Minamino,0.5,False,,a,16,20,214.0,41,91882,1637,92813,1707,0.2,6.8,Minamino,0
0,0,21,0,0,1,20452,0,0,-4,4,6.4,0,4,0.0,0.0,0,Shane,['form'],6,0,3.4,361,False,9.8,201,Joined Bournemouth on loan until the end of the season on 2/2,2021-02-02T01:00:22.242832Z,51,0,0,0,20452.jpg,1.1,0,0,Long,0.4,False,,u,16,20,19.0,12,57958,0,134166,196,0.0,2.4,Long,0
2,4,374,100,100,8,40146,0,0,0,0,230.9,0,2,3.5,0.0,0,Ryan,['form'],46,0,63.9,362,False,281.2,2418,,2021-01-16T22:30:18.481829Z,50,0,0,0,40146.jpg,2.8,0,0,Bertrand,0.9,False,,a,16,20,127.0,76,129115,912,171224,606,0.7,15.2,Bertrand,5
0,7,445,100,100,7,58376,0,0,0,0,0.0,1,1,0.2,0.0,0,Alex,['form'],48,0,59.5,363,False,595.8,2250,,2021-01-03T19:30:22.183417Z,45,0,0,0,58376.jpg,3.3,0,73,McCarthy,13.2,False,,a,16,20,0.0,82,1342603,1894,1904294,16529,0.0,18.2,McCarthy,2
1,4,259,0,0,6,78056,0,0,0,0,226.6,0,3,0.0,0.0,0,Oriol,['form'],24,1,66.9,364,False,344.6,1732,Ankle injury - Unknown return date,2021-02-23T22:30:18.202594Z,45,0,0,0,78056.jpg,2.5,0,0,Romeu Vidal,1.5,False,,i,16,20,98.0,51,497079,45,695495,1312,0.0,11.3,Oriol Romeu,6
1,0,137,100,100,1,83283,0,0,-1,1,179.4,0,3,1.5,0.0,0,Nathan,['form'],23,1,59.5,365,False,151.2,1071,,2020-12-23T15:30:21.173975Z,64,0,0,0,83283.jpg,1.9,0,0,Redmond,0.2,False,,a,16,20,266.0,38,32482,845,78712,320,0.2,5.9,Redmond,0
3,15,336,50,50,6,84939,0,0,-1,1,237.7,1,4,0.4,0.0,0,Danny,['form'],30,8,131.9,366,False,467.0,1685,Muscle injury - 50% chance of playing,2021-03-06T20:00:21.009437Z,84,0,0,0,84939.jpg,4.3,0,0,Ings,6.0,False,,d,16,20,620.0,95,2477693,462,3719142,10500,0.1,11.3,Ings,1
0,6,223,,,4,88900,0,0,-4,4,57.3,1,2,0.0,0.0,0,Jack,['form'],32,0,36.1,367,False,251.2,1087,,,46,0,0,0,88900.jpg,2.5,0,0,Stephens,0.2,False,,a,16,20,51.0,33,31023,32,52028,182,0.0,7.2,Stephens,2
5,4,325,100,100,8,91047,0,0,0,0,375.7,1,3,3.2,0.0,0,Stuart,['form'],39,3,108.2,368,False,401.8,1979,,2021-02-04T17:00:26.143680Z,55,0,0,0,91047.jpg,3.6,0,0,Armstrong,0.4,False,,a,16,20,305.0,86,122428,683,126314,579,0.6,15.6,Armstrong,3
1,4,399,100,100,6,93100,0,0,2,-2,62.1,1,2,2.8,0.0,0,Jannik,['form'],30,3,84.7,369,False,517.2,1845,,2021-02-04T17:00:26.158079Z,47,0,0,0,93100.jpg,3.8,0,0,Vestergaard,3.2,False,,a,16,20,268.0,79,1527137,3882,1404537,2361,0.6,16.8,Vestergaard,2
5,13,606,100,100,9,101178,0,0,-1,1,711.4,4,3,5.5,0.0,0,James,['form'],51,7,167.8,370,False,722.6,2610,,2020-11-10T18:00:23.245513Z,59,0,0,0,101178.jpg,4.3,0,0,Ward-Prowse,10.3,False,,a,16,20,245.0,126,2589185,40107,2153055,13670,0.9,21.4,Ward-Prowse,4
0,0,0,0,0,0,107265,0,0,-2,2,0.0,0,1,0.0,0.0,0,Angus,['form'],0,0,0.0,371,False,0.0,0,Joined Stoke City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T22:00:21.540087Z,43,0,0,0,107265.jpg,0.0,0,0,Gunn,0.1,False,,u,16,20,0.0,0,2885,0,18778,11,0.0,0.0,Gunn,0
0,0,0,0,0,0,128198,0,0,-1,1,0.0,0,3,0.0,0.0,0,Sofiane,['form'],0,0,0.0,372,False,0.0,0,Joined Angers on a permanent deal on 5/10,2020-10-05T21:00:12.104758Z,54,0,0,0,128198.jpg,0.0,0,0,Boufal,0.0,False,,u,16,20,0.0,0,634,0,4774,2,0.0,0.0,Boufal,0
0,0,0,0,0,0,153379,0,0,-2,2,0.0,0,3,0.0,0.0,0,Josh,['form'],0,0,0.0,374,False,0.0,0,Joined Doncaster Rovers on loan until January on 16/10,2020-10-16T11:00:15.652806Z,43,0,0,0,153379.jpg,0.0,0,0,Sims,0.1,False,,u,16,20,0.0,0,10836,0,20436,22,0.0,0.0,Sims,0
2,7,399,100,100,9,158534,0,0,2,-2,173.6,1,2,2.0,0.0,0,Kyle,['form'],25,0,69.6,375,False,364.4,1871,,2021-02-14T14:30:25.184786Z,47,0,0,0,158534.jpg,3.8,0,0,Walker-Peters,4.1,False,,a,16,20,158.0,79,1141428,2656,1672412,1659,0.4,16.8,Walker-Peters,4
1,11,505,100,100,9,171771,0,0,3,-3,61.1,2,2,2.2,0.0,0,Jan,['form'],48,1,76.3,376,False,560.2,2515,,2021-02-02T23:00:28.765324Z,48,1,0,0,171771.jpg,3.0,1,0,Bednarek,5.9,False,,a,16,20,141.0,88,1405471,2413,1187259,6323,0.5,18.3,Bednarek,3
6,11,345,100,100,7,200439,0,0,-2,2,380.2,2,4,5.5,0.0,0,Che,['form'],45,7,159.8,377,False,447.4,2161,,2021-01-04T23:00:21.180254Z,58,0,0,0,200439.jpg,3.9,0,0,Adams,5.3,False,,a,16,20,769.0,108,1585933,25649,1528324,10353,0.9,18.6,Adams,1
0,0,12,0,0,0,213482,0,0,-3,3,22.1,0,2,0.0,0.0,0,Yan,['form'],4,0,6.0,378,False,26.0,101,Joined Birmingham City on loan until the end of the season on 1/2,2021-02-02T00:00:26.312723Z,47,0,0,0,213482.jpg,1.0,0,0,Valery,0.1,False,,u,16,20,12.0,3,2274,0,7682,17,0.0,0.6,Valery,0
0,0,17,0,0,0,214466,0,0,-1,1,7.4,0,3,0.0,0.0,0,William,['form'],5,0,3.3,379,False,16.8,171,Knee injury - Unknown return date,2021-01-16T22:30:18.551270Z,44,0,0,0,214466.jpg,1.7,0,0,Smallbone,0.1,False,,i,16,20,9.0,5,25200,54,48250,60,0.0,1.1,Smallbone,0
0,0,5,0,0,0,214470,0,0,-1,1,14.8,0,2,0.0,0.0,0,Jake,['form'],2,0,1.7,380,False,1.8,66,Joined Sunderland on loan until the end of the season on 29/1,2021-01-31T00:00:25.306463Z,39,0,0,0,214470.jpg,1.0,0,0,Vokins,0.9,False,,u,16,20,0.0,1,77272,0,117834,470,0.0,0.3,Vokins,0
0,0,2,0,0,0,220598,0,0,-4,4,0.1,0,4,0.0,0.0,0,Michael,['form'],0,0,0.1,381,False,0.4,13,Muscle injury - Unknown return date,2021-01-05T02:30:24.253566Z,46,0,0,0,220598.jpg,1.0,0,0,Obafemi,0.7,False,,i,16,20,0.0,1,64256,105,198286,234,0.0,0.2,Obafemi,0
2,0,119,100,100,3,431131,0,0,-1,1,78.8,0,3,1.2,0.0,0,Moussa,['form'],23,1,39.9,382,False,157.4,1099,,2021-03-10T22:00:23.785973Z,54,0,0,0,431131.jpg,1.9,0,0,Djenepo,0.1,False,,a,16,20,165.0,41,18382,77,23015,37,0.2,7.6,Djenepo,4
0,0,41,100,100,0,450527,0,0,-2,2,13.8,0,2,0.5,0.0,0,Mohammed,['form'],10,0,8.4,479,False,59.8,350,,2021-01-05T02:30:24.584870Z,43,0,0,0,450527.jpg,1.2,0,0,Salisu,0.1,False,,a,16,20,9.0,6,4646,43,22400,85,0.1,1.4,Salisu,0
0,0,76,,,2,40383,0,0,0,0,0.0,0,1,2.5,0.0,0,Fraser,['form'],3,0,6.8,523,False,68.0,360,,,40,0,0,0,40383.jpg,4.0,0,7,Forster,5.9,False,,a,16,20,0.0,16,721854,10302,347448,3853,0.6,4.0,Forster,0
1,0,27,100,100,1,203389,0,0,-2,2,8.8,0,3,2.0,0.0,0,Nathan,['form'],7,0,11.1,524,False,12.6,441,,2021-01-14T16:00:22.604876Z,43,0,0,0,203389.jpg,1.4,0,0,Tella,0.3,False,,a,16,20,92.0,15,59293,407,53166,344,0.5,3.5,Tella,2
0,0,93,100,100,3,240143,0,0,0,0,96.7,0,3,1.5,0.0,0,Ibrahima,['form'],10,0,20.1,565,False,80.6,645,,2021-01-31T00:00:25.621016Z,45,0,0,0,240143.jpg,1.5,0,0,Diallo,0.0,False,,a,16,20,24.0,21,5819,60,5114,37,0.3,4.7,Diallo,2
0,0,29,,,0,200088,0,0,0,0,12.2,0,4,0.5,0.0,0,Daniel,['form'],1,0,3.1,590,False,3.2,101,,,45,0,0,0,200088.jpg,1.0,0,0,N'Lundulu,0.2,False,,a,16,20,16.0,12,55350,410,42238,657,0.1,2.7,N'Lundulu,0
0,0,5,,,0,232797,0,0,0,0,0.0,0,2,0.0,0.0,0,Kayne,['form'],9,0,1.3,598,False,13.2,90,,,40,0,0,0,232797.jpg,-3.0,0,0,Ramsay,0.1,False,,a,16,20,0.0,-3,8857,100,7074,88,0.0,-0.8,Ramsay,1
0,0,0,,,0,445896,0,0,-1,1,0.0,0,3,0.0,0.0,0,Kgaogelo,['form'],0,0,0.0,624,False,0.0,0,,,44,0,0,0,445896.jpg,0.0,0,0,Chauke,0.0,False,,a,16,20,0.0,0,850,38,552,31,0.0,0.0,Chauke,0
0,0,0,,,0,198044,0,0,0,0,0.0,0,1,0.0,0.0,0,Harry,['form'],0,0,0.0,625,False,0.0,0,,,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.0,False,,a,16,20,0.0,0,3639,32,1893,33,0.0,0.0,Lewis,0
0,0,0,,,0,422306,0,0,0,0,0.0,0,3,0.0,0.0,0,Will,['form'],0,0,0.0,634,False,0.0,0,,,45,0,0,0,422306.jpg,0.0,0,0,Ferry,0.0,False,,a,16,20,0.0,0,210,3,160,3,0.0,0.0,Ferry,0
0,0,3,,,0,447093,0,0,0,0,0.0,0,2,0.0,0.0,0,Allan,['form'],3,0,0.0,635,False,0.0,12,,,40,0,0,0,447093.jpg,0.0,0,0,Tchaptchet,0.0,False,,a,16,20,0.0,0,986,33,779,25,0.0,0.0,Tchaptchet,0
0,0,6,,,0,456966,0,0,0,0,4.4,0,3,0.5,0.0,0,Caleb,['form'],0,0,0.9,636,False,5.4,36,,,45,0,0,0,456966.jpg,0.7,0,0,Watts,0.0,False,,a,16,20,0.0,2,476,8,318,7,0.1,0.4,Watts,1
0,0,-4,100,100,0,449781,0,0,0,0,0.3,0,3,0.0,0.0,0,Alexandre,['form'],9,0,0.5,643,False,4.4,2,,2021-02-02T23:00:29.128949Z,45,0,0,0,449781.jpg,-0.5,1,0,Jankewitz,0.0,False,,a,16,20,0.0,-1,720,38,430,30,0.0,-0.2,Jankewitz,0
0,0,0,,,0,447372,0,0,0,0,0.0,0,3,0.0,0.0,0,Ryan,['form'],0,0,0.0,655,False,0.0,0,,,45,0,0,0,447372.jpg,0.0,0,0,Finnigan,0.0,False,,a,16,20,0.0,0,211,11,139,11,0.0,0.0,Finnigan,0
0,11,533,100,100,10,37915,0,0,1,-1,0.0,0,1,5.0,5.0,6,Hugo,['form'],30,0,61.6,383,False,616.4,2610,,2020-12-05T03:00:19.701152Z,56,0,0,0,37915.jpg,4.1,0,81,Lloris,6.5,False,,a,17,6,0.0,119,725582,3122,687415,5947,0.8,21.2,Lloris,0
0,0,0,0,0,0,38290,0,0,-3,3,0.0,0,2,0.0,0.0,0,Danny,['form'],0,0,0.0,384,False,0.0,0,Not included in Spurs' 25-man Premier League squad,2020-10-20T22:30:19.169802Z,47,0,0,0,38290.jpg,0.0,0,0,Rose,0.1,False,,u,17,6,0.0,0,3535,0,26851,15,0.0,0.0,Rose,0
0,2,199,100,100,5,45268,0,0,-3,3,91.4,0,3,1.5,1.5,1,Moussa,['form'],18,0,31.5,385,False,173.4,1456,,2020-09-27T16:00:17.236494Z,47,0,0,0,45268.jpg,1.9,0,0,Sissoko,0.4,False,,a,17,6,49.0,41,46373,77,70643,225,0.2,8.7,Sissoko,2
0,4,348,100,100,8,55605,0,0,-1,1,71.1,1,2,2.7,2.7,0,Toby,['form'],15,1,59.4,386,False,427.0,1610,,2020-11-21T20:30:16.995842Z,54,1,0,0,55605.jpg,3.9,0,0,Alderweireld,1.9,False,,a,17,6,94.0,70,201027,882,274974,4075,0.4,13.0,Alderweireld,2
1,0,83,100,0,1,62974,0,0,-3,3,107.0,0,3,1.7,0.0,0,Erik,['form'],13,1,40.7,387,False,98.8,590,,2021-03-14T20:00:21.860252Z,57,0,0,0,62974.jpg,1.3,1,0,Lamela,0.1,False,,a,17,6,205.0,22,12761,180,22941,114,0.2,3.9,Lamela,4
13,32,689,100,100,10,78830,1,-1,11,-11,514.1,7,4,8.0,8.0,7,Harry,['form'],25,17,266.3,388,True,1028.2,2363,,2021-03-11T23:30:26.054061Z,116,0,0,0,78830.jpg,7.1,0,0,Kane,45.7,False,,a,17,6,1124.0,191,6983825,72352,4861499,10311,0.6,16.5,Kane,1
1,2,268,100,100,5,80226,0,0,-3,3,188.8,0,2,0.5,0.5,0,Serge,['form'],13,2,64.4,389,False,295.4,1155,,2021-03-05T14:00:28.904336Z,52,0,0,0,80226.jpg,4.4,0,0,Aurier,1.4,False,,a,17,6,160.0,61,273861,312,453031,1044,0.0,11.7,Aurier,0
9,22,592,50,25,11,85971,-1,1,4,-4,738.6,7,3,1.4,0.7,0,Heung-Min,['form'],22,13,232.5,390,True,811.8,2354,Hamstring injury - 50% chance of playing,2021-03-14T20:00:21.893998Z,94,0,0,0,85971.jpg,6.4,0,0,Son,43.6,False,,d,17,6,771.0,179,7338370,7234,6360329,278258,0.2,19.0,Son,0
0,1,340,100,100,6,93264,-1,1,-3,3,56.5,0,2,0.5,0.5,0,Eric,['form'],23,0,59.6,391,False,450.0,1890,,2020-10-14T11:30:18.535866Z,47,0,0,0,93264.jpg,2.8,0,0,Dier,2.7,False,,a,17,6,89.0,59,746090,339,705400,8034,0.0,12.6,Dier,2
3,5,195,100,100,4,95715,0,0,-4,4,190.9,1,3,4.7,4.7,9,Lucas,['form'],13,3,71.5,392,False,273.8,1092,,2020-12-30T00:00:14.773116Z,66,0,0,0,95715.jpg,2.8,0,0,Rodrigues Moura da Silva,2.2,False,,a,17,6,253.0,66,195017,11603,208822,6926,0.6,10.0,Lucas Moura,0
0,0,0,0,0,0,102884,0,0,-2,2,0.0,0,1,0.0,0.0,0,Paulo,['form'],0,0,0.0,393,False,0.0,0,Joined Elche on loan until the end of the season on 1/2,2021-02-01T22:30:23.896109Z,43,0,0,0,102884.jpg,0.0,0,0,Gazzaniga,0.2,False,,u,17,6,0.0,0,4988,0,20666,48,0.0,0.0,Gazzaniga,0
1,0,44,100,100,1,108823,0,0,-6,6,65.5,0,3,2.3,2.3,0,Bamidele,['form'],3,0,14.7,394,False,40.0,231,,2021-01-22T16:30:27.033912Z,74,0,0,0,108823.jpg,1.6,0,0,Alli,0.6,False,,a,17,6,43.0,14,38767,234,259626,1756,0.2,1.9,Alli,0
2,1,253,75,100,4,115556,0,0,-4,4,136.8,0,2,1.7,2.3,1,Ben,['form'],16,0,43.4,395,False,232.8,1340,Knock - 75% chance of playing,2021-03-23T13:30:28.736756Z,46,0,0,0,115556.jpg,2.6,0,0,Davies,0.8,False,,d,17,6,65.0,52,130993,82,255813,1736,0.4,11.3,Davies,1
3,3,429,100,100,10,132015,0,0,-1,1,227.3,0,3,3.0,3.0,3,Pierre-Emile,['form'],30,1,87.0,396,False,540.2,2610,,2021-01-05T23:00:23.197626Z,49,0,0,0,132015.jpg,2.7,0,0,Højbjerg,1.0,False,,a,17,6,102.0,79,155501,859,172950,2195,0.5,16.1,Højbjerg,6
0,0,83,100,100,1,157668,0,0,-4,4,54.1,0,3,1.0,1.0,0,Harry,['form'],12,0,15.6,397,False,87.6,635,,2020-11-20T14:00:27.542715Z,51,0,0,0,157668.jpg,1.3,0,0,Winks,0.1,False,,a,17,6,16.0,13,5347,26,14204,51,0.1,2.5,Winks,4
0,3,230,,,4,173904,0,0,-3,3,9.6,0,2,4.7,4.7,6,Davinson,['form'],18,0,41.3,398,False,290.2,1306,,,52,1,0,0,173904.jpg,2.6,0,0,Sánchez,0.9,False,,a,17,6,112.0,41,57799,1242,80506,1198,0.8,7.9,Sánchez,1
0,0,0,0,0,0,184349,0,0,-3,3,0.0,0,2,0.0,0.0,0,Ryan,['form'],0,0,0.0,399,False,0.0,0,Joined Hoffenheim on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T09:30:18.086610Z,47,0,0,0,184349.jpg,0.0,0,0,Sessegnon,0.1,False,,u,17,6,0.0,0,1050,0,16560,3,0.0,0.0,Sessegnon,0
3,0,83,100,100,5,194252,0,0,-5,5,151.0,0,3,0.7,0.7,1,Steven,['form'],11,0,35.6,400,False,91.2,1042,,2020-11-27T13:30:25.449944Z,70,0,0,0,194252.jpg,2.4,0,0,Bergwijn,0.4,False,,a,17,6,119.0,40,34851,123,110791,415,0.0,5.7,Bergwijn,2
0,0,0,0,0,0,195774,0,0,-3,3,0.0,0,3,0.0,0.0,0,Gedson,['form'],0,0,0.0,401,False,0.0,0,Loan deal ended on 1/2,2021-02-01T19:00:20.064893Z,47,0,0,0,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,,u,17,6,0.0,0,3097,0,8376,18,0.0,0.0,Fernandes,0
0,0,39,100,100,1,199584,0,0,-1,1,8.2,0,2,2.0,2.0,6,Japhet,['form'],4,0,4.8,402,False,38.4,225,,2020-12-15T14:30:17.643336Z,49,0,0,0,199584.jpg,2.7,0,0,Tanganga,0.1,False,,a,17,6,2.0,8,2392,125,8594,40,0.3,1.6,Tanganga,0
1,0,76,100,100,3,200826,0,0,-1,1,140.1,0,3,1.0,1.0,2,Giovani,['form'],4,1,34.3,403,False,110.6,498,,2020-12-20T17:30:22.999355Z,69,0,0,0,200826.jpg,1.8,0,0,Lo Celso,0.4,False,,a,17,6,96.0,22,14138,169,46967,92,0.1,3.2,Lo Celso,4
0,0,0,0,0,0,209042,0,0,-1,1,0.0,0,3,0.0,0.0,0,Oliver,['form'],0,0,0.0,404,False,0.0,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,44,0,0,0,209042.jpg,0.0,0,0,Skipp,0.0,False,,u,17,6,0.0,0,1848,0,3337,1,0.0,0.0,Skipp,0
1,5,337,100,100,12,231372,0,0,-1,1,234.5,1,3,2.5,2.5,3,Tanguy,['form'],17,3,84.3,405,False,365.8,1750,,2021-02-01T00:30:32.325076Z,59,0,0,0,231372.jpg,3.1,0,0,Ndombele,0.6,False,,a,17,6,241.0,81,108859,422,101147,1822,0.3,13.7,Ndombele,2
0,0,0,0,0,0,234908,0,0,-2,2,0.0,0,2,0.0,0.0,0,Juan,['form'],0,0,0.0,406,False,0.0,0,Joined Villarreal on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-05T21:30:11.646440Z,43,0,0,0,234908.jpg,0.0,0,0,Foyth,0.1,False,,u,17,6,0.0,0,1531,0,9788,5,0.0,0.0,Foyth,0
2,4,197,75,100,4,87835,0,0,-4,4,161.2,1,2,2.6,3.5,0,Matt,['form'],13,0,44.3,457,False,219.8,1141,Knock - 75% chance of playing,2021-03-29T22:00:25.918556Z,56,0,0,0,87835.jpg,3.0,1,0,Doherty,4.2,False,,d,17,6,61.0,45,231956,352,1514845,2654,0.5,8.0,Doherty,2
0,0,0,100,100,0,15749,0,0,-2,2,0.0,0,1,0.5,0.5,0,Joe,['form'],0,0,0.0,482,False,0.0,0,,2020-08-20T13:00:12.071870Z,43,0,0,0,15749.jpg,0.0,0,0,Hart,0.6,False,,a,17,6,0.0,0,14238,116,47834,163,0.0,0.0,Hart,0
0,0,0,0,0,0,168763,0,0,-1,1,0.0,0,2,0.0,0.0,0,Cameron,['form'],0,0,0.0,521,False,0.0,0,Joined Bournemouth on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:12.318900Z,39,0,0,0,168763.jpg,0.0,0,0,Carter-Vickers,0.2,False,,u,17,6,0.0,0,18844,0,34152,37,0.0,0.0,Carter-Vickers,0
4,4,297,75,100,6,199249,0,0,0,0,200.9,0,2,1.0,1.3,1,Sergio,['form'],16,0,67.6,542,False,279.2,1461,Knock - 75% chance of playing,2021-03-22T11:00:30.395299Z,55,0,0,0,199249.jpg,3.7,0,0,Reguilón,3.8,False,,d,17,6,194.0,66,1021750,1471,813498,13600,0.1,12.0,Reguilón,4
2,8,187,100,100,3,36903,1,-1,2,-2,168.2,2,3,4.7,4.7,0,Gareth,['form'],8,5,68.8,543,False,274.8,552,,2021-02-11T00:00:28.318037Z,97,0,0,0,36903.jpg,4.8,0,0,Bale,13.8,False,,a,17,6,245.0,58,1420350,23598,316094,119198,0.4,6.0,Bale,1
0,0,37,100,100,1,245824,0,0,-1,1,25.9,0,4,1.7,1.7,5,Carlos Vinicius,['form'],1,1,21.5,564,False,50.6,260,,2020-12-30T00:00:15.235264Z,69,0,0,0,245824.jpg,1.5,0,0,Alves Morais,0.1,False,,a,17,6,140.0,12,25398,561,23679,221,0.2,1.7,Carlos Vinicius,2
0,2,110,,,2,214225,0,0,0,0,2.8,1,2,2.5,2.5,8,Joe,['form'],5,0,9.7,584,False,87.2,461,,,50,0,0,0,214225.jpg,2.8,0,0,Rodon,0.0,False,,a,17,6,6.0,22,4987,275,4419,65,0.4,4.4,Rodon,0
0,0,0,,,0,496179,0,0,-1,1,0.0,0,3,0.5,0.5,0,Alfie,['form'],0,0,0.0,650,False,0.0,0,,,44,0,0,0,496179.jpg,0.0,0,0,Devine,0.0,False,,a,17,6,0.0,0,996,68,602,39,0.0,0.0,Devine,0
0,0,3,,,0,490145,0,0,0,0,0.0,0,4,0.5,0.5,0,Dane,['form'],0,0,0.0,666,False,0.0,1,,,45,0,0,0,490145.jpg,1.0,0,0,Scarlett,0.0,False,,a,17,6,0.0,1,4177,108,2845,131,0.0,0.2,Scarlett,0
1,1,194,,,5,154043,0,0,-4,4,89.2,0,2,2.3,0.0,0,Ainsley,['form'],11,0,32.4,15,False,155.6,1115,,,46,0,0,0,154043.jpg,2.8,0,0,Maitland-Niles,0.9,False,,a,18,35,79.0,50,89500,417,173790,783,0.7,10.9,Maitland-Niles,1
